trial,side,volume,scheduled_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,response_ts_sec,resp_phase_deg,resp_phase_label,participant_id
16,left,0.05,2025-12-01 09:19:22.737408,2025-12-01 09:19:23.208505,0.471097,hit,1764580763.2085052,240.2982976113373,exhalation,P005
17,left,0.1,2025-12-01 09:19:24.737408,2025-12-01 09:19:25.183125,0.445718,hit,1764580765.183125,136.62253608168223,exhalation,P005
18,right,0.15,2025-12-01 09:19:29.737408,2025-12-01 09:19:30.219695,0.482287,hit,1764580770.219695,337.8725170127997,inhalation,P005
19,left,0.1,2025-12-01 09:19:33.737408,2025-12-01 09:19:34.150728,0.41332,hit,1764580774.150728,138.61426197979114,exhalation,P005
20,right,0.1,2025-12-01 09:19:38.737408,2025-12-01 09:19:39.195574,0.458166,hit,1764580779.195574,352.3704935091575,inhalation,P005
21,right,0.1,2025-12-01 09:19:40.737408,2025-12-01 09:19:41.190554,0.453147,hit,1764580781.190554,204.45277723542063,exhalation,P005
22,right,0.15,2025-12-01 09:19:42.737408,2025-12-01 09:19:43.226121,0.488714,hit,1764580783.226121,58.41556393747999,inhalation,P005
23,left,0.15,2025-12-01 09:19:44.737408,2025-12-01 09:19:45.155355,0.417948,hit,1764580785.155355,206.3600195717245,exhalation,P005
24,right,0.05,2025-12-01 09:19:51.737408,2025-12-01 09:19:52.193040,0.455632,hit,1764580792.19304,237.77278772123188,exhalation,P005
25,left,0.15,2025-12-01 09:19:56.737408,2025-12-01 09:19:57.188405,0.450997,hit,1764580797.188405,118.00830601620102,exhalation,P005
26,left,0.1,2025-12-01 09:20:00.737408,2025-12-01 09:20:01.157920,0.420512,hit,1764580801.15792,180.4468273607352,exhalation,P005
27,right,0.15,2025-12-01 09:20:02.737408,2025-12-01 09:20:03.168283,0.430875,hit,1764580803.168283,49.47351708162682,inhalation,P005
28,right,0.15,2025-12-01 09:20:04.737408,2025-12-01 09:20:05.195796,0.458388,hit,1764580805.195796,270.0,inhalation,P005
29,left,0.05,2025-12-01 09:20:08.737408,2025-12-01 09:20:09.154729,0.417321,hit,1764580809.154729,352.3490130099449,inhalation,P005
30,right,0.05,2025-12-01 09:20:15.737408,2025-12-01 09:20:16.210231,0.472823,hit,1764580816.210231,132.8484135175261,exhalation,P005
31,left,0.05,2025-12-01 09:20:22.737408,2025-12-01 09:20:23.177030,0.439622,hit,1764580823.1770298,171.63379311664212,exhalation,P005
32,right,0.05,2025-12-01 09:20:29.737408,2025-12-01 09:20:30.230142,0.492735,hit,1764580830.230142,90.0,inhalation,P005
33,right,0.05,2025-12-01 09:20:31.737408,2025-12-01 09:20:32.183042,0.445634,hit,1764580832.183042,233.0557348004388,exhalation,P005
34,right,0.15,2025-12-01 09:20:36.737408,2025-12-01 09:20:37.180741,0.443333,hit,1764580837.180741,61.37854311138278,inhalation,P005
35,right,0.05,2025-12-01 09:20:38.737408,2025-12-01 09:20:39.179587,0.44218,hit,1764580839.1795871,244.617164048323,exhalation,P005
36,right,0.15,2025-12-01 09:20:42.737408,2025-12-01 09:20:43.166612,0.429204,hit,1764580843.166612,52.31302832244012,inhalation,P005
37,left,0.1,2025-12-01 09:20:47.737408,2025-12-01 09:20:48.173002,0.435594,hit,1764580848.173002,245.245020049779,exhalation,P005
38,left,0.1,2025-12-01 09:20:51.737408,2025-12-01 09:20:52.186140,0.448732,hit,1764580852.1861398,44.845126566148224,inhalation,P005
39,right,0.15,2025-12-01 09:20:58.737408,2025-12-01 09:20:59.365074,0.627667,hit,1764580859.365074,143.7106092220828,exhalation,P005
40,right,0.05,2025-12-01 09:21:05.737408,2025-12-01 09:21:06.305121,0.567713,hit,1764580866.305121,215.55501949610385,exhalation,P005
41,left,0.15,2025-12-01 09:21:09.737408,2025-12-01 09:21:10.280165,0.542758,hit,1764580870.2801652,305.55754846104725,inhalation,P005
42,left,0.05,2025-12-01 09:21:14.737408,2025-12-01 09:21:15.391620,0.654212,hit,1764580875.3916202,97.10352444464743,exhalation,P005
43,left,0.1,2025-12-01 09:21:19.737408,2025-12-01 09:21:20.301891,0.564484,hit,1764580880.301891,168.79288722741953,exhalation,P005
44,left,0.15,2025-12-01 09:21:26.737408,2025-12-01 09:21:27.337920,0.600513,hit,1764580887.33792,205.9412914766753,exhalation,P005
45,left,0.1,2025-12-01 09:21:28.737408,2025-12-01 09:21:29.288690,0.551282,hit,1764580889.28869,101.25538740244887,exhalation,P005
46,right,0.1,2025-12-01 09:21:33.737408,2025-12-01 09:21:34.318444,0.581036,hit,1764580894.318444,324.65950973044755,inhalation,P005
47,left,0.1,2025-12-01 09:21:35.737408,2025-12-01 09:21:36.271004,0.533596,hit,1764580896.271004,190.9071628166724,exhalation,P005
48,left,0.05,2025-12-01 09:21:40.737408,2025-12-01 09:21:41.303278,0.565871,hit,1764580901.303278,90.0,inhalation,P005
49,right,0.1,2025-12-01 09:21:42.737408,2025-12-01 09:21:43.256292,0.518884,hit,1764580903.256292,310.4289097457409,inhalation,P005
50,right,0.1,2025-12-01 09:21:49.737408,2025-12-01 09:21:50.359992,0.622584,hit,1764580910.359992,124.07556698348608,exhalation,P005
51,right,0.05,2025-12-01 09:21:56.737408,2025-12-01 09:21:57.344280,0.606872,hit,1764580917.34428,65.01832485069178,inhalation,P005
52,right,0.05,2025-12-01 09:22:00.737408,2025-12-01 09:22:01.257174,0.519767,hit,1764580921.257174,131.8551930681021,exhalation,P005
53,left,0.15,2025-12-01 09:22:04.737408,2025-12-01 09:22:05.267248,0.52984,hit,1764580925.2672482,192.44978148316903,exhalation,P005
54,left,0.05,2025-12-01 09:22:09.737408,2025-12-01 09:22:10.524374,0.786967,hit,1764580930.524374,53.89873404026571,inhalation,P005
55,right,0.05,2025-12-01 09:22:11.737408,2025-12-01 09:22:12.330656,0.593249,hit,1764580932.330656,305.26745658149787,inhalation,P005
56,right,0.15,2025-12-01 09:22:16.737408,2025-12-01 09:22:17.303993,0.566585,hit,1764580937.303993,186.05314833208024,exhalation,P005
57,right,0.1,2025-12-01 09:22:18.737408,2025-12-01 09:22:19.310182,0.572774,hit,1764580939.310182,90.0,inhalation,P005
58,right,0.05,2025-12-01 09:22:23.737408,2025-12-01 09:22:24.377847,0.640439,hit,1764580944.377847,105.3046423156925,exhalation,P005
59,right,0.05,2025-12-01 09:22:27.737408,2025-12-01 09:22:28.375303,0.637895,hit,1764580948.375303,221.02570164815205,exhalation,P005
60,right,0.05,2025-12-01 09:22:32.737408,2025-12-01 09:22:33.399775,0.662368,hit,1764580953.399775,131.70983536271723,exhalation,P005
61,right,0.1,2025-12-01 09:22:34.737408,2025-12-01 09:22:35.295255,0.557848,hit,1764580955.295255,249.8356944377126,exhalation,P005
62,left,0.15,2025-12-01 09:22:39.737408,2025-12-01 09:22:40.387498,0.650091,hit,1764580960.387498,186.6908362870604,exhalation,P005
63,left,0.1,2025-12-01 09:22:41.737408,2025-12-01 09:22:42.295969,0.558561,hit,1764580962.295969,64.85982394240085,inhalation,P005
64,right,0.1,2025-12-01 09:22:46.737408,2025-12-01 09:22:47.352680,0.615273,hit,1764580967.35268,314.26832627946175,inhalation,P005
65,left,0.15,2025-12-01 09:22:51.737408,2025-12-01 09:22:52.408999,0.671591,hit,1764580972.408999,182.30673907608545,exhalation,P005
66,left,0.15,2025-12-01 09:22:58.737408,2025-12-01 09:22:59.453158,0.715751,hit,1764580979.453158,308.82486852089846,inhalation,P005
67,right,0.05,2025-12-01 09:23:03.737408,2025-12-01 09:23:04.427327,0.68992,hit,1764580984.427327,157.8292160000476,exhalation,P005
68,right,0.1,2025-12-01 09:23:05.737408,2025-12-01 09:23:06.432608,0.6952,hit,1764580986.432608,46.05455322872024,inhalation,P005
69,right,0.1,2025-12-01 09:23:12.737408,2025-12-01 09:23:13.364001,0.626593,hit,1764580993.364001,191.23977510614912,exhalation,P005
70,left,0.1,2025-12-01 09:23:14.737408,2025-12-01 09:23:15.393408,0.656,hit,1764580995.393408,72.53922707637145,inhalation,P005
71,left,0.15,2025-12-01 09:23:16.737408,2025-12-01 09:23:17.299205,0.561797,hit,1764580997.299205,246.6446627624589,exhalation,P005
72,right,0.15,2025-12-01 09:23:21.737408,2025-12-01 09:23:22.361870,0.624462,hit,1764581002.36187,198.0491848179037,exhalation,P005
73,left,0.15,2025-12-01 09:23:28.737408,2025-12-01 09:23:29.487400,0.749992,hit,1764581009.4874,330.97728570314723,inhalation,P005
74,right,0.15,2025-12-01 09:23:30.737408,2025-12-01 09:23:31.330012,0.592604,hit,1764581011.3300118,233.36148430448975,exhalation,P005
75,left,0.15,2025-12-01 09:23:32.737408,2025-12-01 09:23:33.298557,0.561149,hit,1764581013.298557,167.08454889176156,exhalation,P005
76,left,0.05,2025-12-01 09:23:34.737408,2025-12-01 09:23:35.287479,0.550071,hit,1764581015.287479,90.0,inhalation,P005
77,left,0.15,2025-12-01 09:23:41.737408,2025-12-01 09:23:42.406674,0.669267,hit,1764581022.406674,192.26691375353084,exhalation,P005
78,right,0.15,2025-12-01 09:23:48.737408,2025-12-01 09:23:49.529185,0.791777,hit,1764581029.529185,347.1091507805026,inhalation,P005
79,right,0.15,2025-12-01 09:23:53.737408,2025-12-01 09:23:54.335432,0.598024,hit,1764581034.335432,197.7595719171385,exhalation,P005
80,left,0.05,2025-12-01 09:23:57.737408,2025-12-01 09:23:58.273630,0.536223,hit,1764581038.27363,302.5241565863963,inhalation,P005
81,left,0.15,2025-12-01 09:24:04.737408,2025-12-01 09:24:05.368062,0.630655,hit,1764581045.368062,138.57219013414522,exhalation,P005
82,left,0.05,2025-12-01 09:24:08.737408,2025-12-01 09:24:09.333349,0.595941,hit,1764581049.3333492,240.9032870729016,exhalation,P005
83,right,0.1,2025-12-01 09:24:15.737408,2025-12-01 09:24:16.355276,0.617868,hit,1764581056.355276,72.08537934662343,inhalation,P005
84,left,0.1,2025-12-01 09:24:20.737408,2025-12-01 09:24:21.348996,0.611588,hit,1764581061.3489962,270.0,inhalation,P005
85,right,0.15,2025-12-01 09:24:24.737408,2025-12-01 09:24:25.319665,0.582257,hit,1764581065.319665,358.18382478880665,inhalation,P005
86,left,0.05,2025-12-01 09:24:31.737408,2025-12-01 09:24:32.441485,0.704077,hit,1764581072.4414852,15.506698137609249,inhalation,P005
87,left,0.05,2025-12-01 09:24:36.737408,2025-12-01 09:24:37.322882,0.585474,hit,1764581077.322882,228.26455351637213,exhalation,P005
88,right,0.1,2025-12-01 09:24:38.737408,2025-12-01 09:24:39.328217,0.59081,hit,1764581079.328217,145.76298577146207,exhalation,P005
89,right,0.15,2025-12-01 09:24:45.737408,2025-12-01 09:24:46.357989,0.620581,hit,1764581086.357989,234.07665408134383,exhalation,P005
90,right,0.1,2025-12-01 09:24:47.737408,2025-12-01 09:24:48.313628,0.57622,hit,1764581088.313628,134.10761852597005,exhalation,P005
91,left,0.05,2025-12-01 09:24:49.737408,2025-12-01 09:24:50.346858,0.60945,hit,1764581090.346858,25.80844699199207,inhalation,P005
92,right,0.15,2025-12-01 09:24:54.737408,2025-12-01 09:24:55.321703,0.584295,hit,1764581095.321703,244.14999989167117,exhalation,P005
93,left,0.05,2025-12-01 09:25:01.737408,2025-12-01 09:25:02.407836,0.670428,hit,1764581102.407836,97.24279255022375,exhalation,P005
94,right,0.05,2025-12-01 09:25:05.737408,2025-12-01 09:25:06.332554,0.595146,hit,1764581106.332554,221.2629176310016,exhalation,P005
95,right,0.15,2025-12-01 09:25:07.737408,2025-12-01 09:25:08.319782,0.582374,hit,1764581108.3197818,95.92261506214224,exhalation,P005
96,right,0.15,2025-12-01 09:25:09.737408,2025-12-01 09:25:10.294459,0.557052,hit,1764581110.2944589,15.947052313775202,inhalation,P005
97,left,0.05,2025-12-01 09:25:14.737408,2025-12-01 09:25:15.338696,0.601288,hit,1764581115.338696,205.25308641902663,exhalation,P005
98,left,0.15,2025-12-01 09:25:18.737408,2025-12-01 09:25:19.353455,0.616048,hit,1764581119.353455,323.6871897709023,inhalation,P005
99,left,0.1,2025-12-01 09:25:20.737408,2025-12-01 09:25:21.278252,0.540844,hit,1764581121.278252,199.86363427247707,exhalation,P005
100,left,0.05,2025-12-01 09:25:25.737408,2025-12-01 09:25:26.305539,0.568132,hit,1764581126.3055391,102.36023004668264,exhalation,P005
101,left,0.1,2025-12-01 09:25:32.737408,2025-12-01 09:25:33.374544,0.637136,hit,1764581133.374544,198.2028785149452,exhalation,P005
102,left,0.1,2025-12-01 09:25:34.737408,2025-12-01 09:25:35.342952,0.605544,hit,1764581135.342952,120.612553260782,exhalation,P005
103,right,0.15,2025-12-01 09:25:41.737408,2025-12-01 09:25:42.300763,0.563356,hit,1764581142.300763,199.11666957642552,exhalation,P005
104,right,0.1,2025-12-01 09:25:48.737408,2025-12-01 09:25:49.399469,0.662061,hit,1764581149.3994691,349.0737886013417,inhalation,P005
105,right,0.1,2025-12-01 09:25:55.737408,2025-12-01 09:25:56.353176,0.615769,hit,1764581156.353176,120.59983636258217,exhalation,P005
106,right,0.1,2025-12-01 09:26:02.737408,2025-12-01 09:26:03.304796,0.567389,hit,1764581163.304796,206.32945427935448,exhalation,P005
107,right,0.05,2025-12-01 09:26:04.737408,2025-12-01 09:26:05.349291,0.611884,hit,1764581165.349291,117.10770015825896,exhalation,P005
108,left,0.05,2025-12-01 09:26:11.737408,2025-12-01 09:26:12.399838,0.66243,hit,1764581172.399838,237.3303414869092,exhalation,P005
109,left,0.15,2025-12-01 09:26:15.737408,2025-12-01 09:26:16.330776,0.593368,hit,1764581176.330776,15.718142319298124,inhalation,P005
110,left,0.15,2025-12-01 09:26:17.737408,2025-12-01 09:26:18.397282,0.659875,hit,1764581178.397282,258.6411696383757,exhalation,P005
111,left,0.15,2025-12-01 09:26:22.737408,2025-12-01 09:26:23.325358,0.58795,hit,1764581183.3253582,172.18052777174995,exhalation,P005
112,left,0.05,2025-12-01 09:26:26.737408,2025-12-01 09:26:27.301744,0.564336,hit,1764581187.3017442,242.98956559625483,exhalation,P005
113,left,0.05,2025-12-01 09:26:28.737408,2025-12-01 09:26:29.316278,0.578871,hit,1764581189.316278,156.0944470574555,exhalation,P005
114,left,0.15,2025-12-01 09:26:32.737408,2025-12-01 09:26:33.353918,0.61651,hit,1764581193.3539178,270.0,inhalation,P005
115,left,0.05,2025-12-01 09:26:37.737408,2025-12-01 09:26:38.335694,0.598287,hit,1764581198.335694,188.33808195799747,exhalation,P005
116,right,0.05,2025-12-01 09:26:44.737408,2025-12-01 09:26:45.356623,0.619215,hit,1764581205.3566232,270.0,inhalation,P005
117,right,0.05,2025-12-01 09:26:51.737408,2025-12-01 09:26:52.339014,0.601606,hit,1764581212.3390138,99.47896510398984,exhalation,P005
118,right,0.05,2025-12-01 09:26:53.737408,2025-12-01 09:26:54.278764,0.541356,hit,1764581214.278764,303.0387222700817,inhalation,P005
119,left,0.05,2025-12-01 09:27:00.737408,2025-12-01 09:27:01.345785,0.608377,hit,1764581221.3457851,120.04694069856755,exhalation,P005
120,left,0.1,2025-12-01 09:27:07.737408,2025-12-01 09:27:08.398863,0.661455,hit,1764581228.398863,229.32013873075715,exhalation,P005
121,right,0.1,2025-12-01 09:27:09.737408,2025-12-01 09:27:10.320371,0.582964,hit,1764581230.320371,122.56304845201974,exhalation,P005
122,left,0.05,2025-12-01 09:27:16.737408,2025-12-01 09:27:17.417711,0.680304,hit,1764581237.417711,261.029749659751,exhalation,P005
123,left,0.1,2025-12-01 09:27:18.737408,2025-12-01 09:27:19.329605,0.592198,hit,1764581239.329605,144.9037875765579,exhalation,P005
124,right,0.1,2025-12-01 09:27:25.737408,2025-12-01 09:27:26.486055,0.748647,hit,1764581246.486055,7.081135958571281,inhalation,P005
125,left,0.1,2025-12-01 09:27:29.737408,2025-12-01 09:27:30.298250,0.560843,hit,1764581250.29825,156.79049185927886,exhalation,P005
126,right,0.1,2025-12-01 09:27:31.737408,2025-12-01 09:27:32.344532,0.607124,hit,1764581252.344532,59.2247514702517,inhalation,P005
